Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,2ndFlrSF_cat,3SsnPorch_cat,BsmtFinSF1_cat,BsmtFinSF2_cat,BsmtUnfSF_cat,EnclosedPorch_cat,GarageArea_cat,LowQualFinSF_cat,MasVnrArea_cat,MiscVal_cat,OpenPorchSF_cat,PoolArea_cat,ScreenPorch_cat,TotalBsmtSF_cat,WoodDeckSF_cat,House_Age,House_Age_Squared,House_Decade_Built,Garage_Age,Garage_Age_Squared,Garage_Decade_Built,Remodel_Age,Remodel_Age_Squared,Remodel_Decade_Built
159,60,FV,1.318287738936421,0.6537339147547729,Pave,No,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,,Gd,TA,PConc,Gd,TA,No,GLQ,-1.1768601193020747,Unf,,0.3359018377558855,-0.02722182967063857,GasA,Ex,Y,SBrkr,-0.20100086210037457,0.5391480535699533,,0.6325857581795897,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,2,0.8039898262507903,TA,TA,Y,,0.7328759867647029,,,,,No,GdWo,No,,5,2010,WD,Normal,12.448630513463613,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,-1.0054481406492326,-1.0248149621527998,2000,-0.9155729277292476,-0.9331179272570078,2000,-0.5468099549655148,-0.5630392969369303,2000
160,60,RL,2.3883644379925353,1.663242086253418,Pave,No,IR1,HLS,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.7610098767314952,Gd,TA,PConc,Gd,TA,Mn,GLQ,-2.7648574661082113,Unf,,0.8495002481096577,0.6825933265033113,GasA,Ex,Y,SBrkr,0.5451482633230214,0.8267994360382626,,1.1502421399005127,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,RFn,2,0.4150348576995464,TA,TA,Y,0.4835143075332893,0.7043429497507641,,-0.14855108735795103,,,No,No,No,,3,2006,New,Partial,12.676079399771027,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,-1.0902011149063575,-1.1165484744303034,2000,-1.1055714768953258,-1.1394731099301796,2000,-0.636057760810898,-0.6595210198793273,2000
161,20,RL,0.0,0.37214109809462637,Pave,No,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Plywood,Plywood,No,,TA,TA,PConc,Gd,TA,No,BLQ,0.10438484387986598,Unf,,0.06047816301483012,0.4274939265272377,GasA,TA,Y,SBrkr,0.2769908528583533,,,-0.37668529658491207,0,0,2,0,3,1,TA,6,Typ,0,No,Attchd,Unf,2,0.1526726640673952,TA,TA,Y,,,,,,,No,No,No,,6,2008,WD,Normal,11.998439434579149,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,-0.21031386149345135,-0.2080253188867707,1980,-0.08819030901217431,-0.08708597277351765,1980,0.2558055776057511,0.252446201304737,1980
162,60,RL,1.666466679895742,0.8551400012589698,Pave,No,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.1149282212915255,Gd,TA,PConc,Ex,TA,Av,GLQ,0.6124323913497473,Unf,,0.034082213316208254,0.9366796395140359,GasA,Ex,Y,SBrkr,0.8122407289966435,0.8881059167703983,,1.3274978713423728,1,0,2,1,3,1,Ex,10,Typ,2,Gd,BuiltIn,Fin,3,0.9672033115883057,TA,TA,Y,1.2285328051609405,,,,,,No,No,No,,3,2008,WD,Normal,12.929993908996359,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,-0.9306907192466021,-0.9448840807014584,2000,-0.8377835621967801,-0.8503253987089429,2000,-0.4694999890505303,-0.4806997896732724,2000
163,20,RL,1.1310415408625685,0.5841795594179294,Pave,No,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.10079642024013095,Gd,TA,PConc,Gd,TA,Mn,BLQ,0.809503663695918,Unf,,-0.4232560447198538,0.8950633006788584,GasA,Ex,Y,SBrkr,0.7684941358799678,,,0.1168139190450802,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,0.22550019982342076,TA,TA,Y,,0.09994796115270829,,,,,No,No,No,,5,2010,New,Partial,12.301387370778713,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,-1.0902011149063575,-1.1165484744303034,2000,-1.0037632367414218,-1.028135638761577,2000,-0.5468099549655148,-0.5630392969369303,2000
164,45,RL,-0.8567548579632873,-1.2643134077312437,Pave,No,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,Gable,CompShg,MetalSd,MetalSd,No,,TA,TA,CBlock,TA,TA,No,Unf,,Unf,,0.46353108299582024,-0.2705884798412279,GasA,Ex,Y,SBrkr,-0.4568249475718691,,,-1.1134810300801128,0,0,1,0,1,1,TA,4,Typ,0,No,nan,nan,0,,nan,nan,Y,,,,,,,No,MnPrv,No,,4,2007,WD,Normal,11.544433821905134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.22962976521300202,0.22518118415493102,1950,0.0,0.0,1980,0.6571133438913844,0.6412900285852241,1950
165,40,RM,-2.006584983081579,-1.3069640610317859,Pave,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,MetalSd,MetalSd,No,,TA,Gd,BrkTil,TA,TA,Mn,LwQ,-0.5766362470225008,Unf,,0.3479283875751477,0.2817885252607178,GasA,Gd,Y,FuseA,0.12382709356291775,-1.2891669853698147,,0.22161832878082907,0,0,2,0,3,1,Gd,5,Typ,0,No,Detchd,Unf,1,-1.9217337522610873,TA,TA,Y,,,0.3495540078241298,,,,No,No,No,,10,2007,WD,Normal,11.931642378754141,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0.5019152015909041,0.49036728982670885,1920,0.6529246985898182,0.6363101532890701,1920,-0.4694999890505303,-0.4806997896732724,2000
166,190,RL,-0.4223759820294513,0.14987194363429598,Pave,No,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,No,,TA,Gd,BrkTil,TA,TA,No,ALQ,-0.6386252915227719,Rec,-0.5947182571321741,-1.452694414308142,-0.9272613922214447,GasA,Gd,Y,SBrkr,-0.649193797504202,-0.8858302879933952,,-0.1668461912984771,1,0,2,0,4,2,TA,6,Typ,0,No,nan,nan,0,,nan,nan,Y,-0.28843649337237137,,,,,,No,No,No,,9,2008,WD,Normal,11.755879486687116,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.3891401608727569,0.3807267875347325,1940,0.0,0.0,1980,-0.18840809034559017,-0.18954643636484933,1990
167,20,RL,0.0,0.28437743578964486,Pave,No,IR1,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,No,,Gd,TA,CBlock,TA,TA,No,LwQ,-0.5483729386197708,BLQ,0.6880611035905466,-0.12222833967290973,0.9956536131868069,GasA,Ex,Y,FuseA,1.190013797585779,,,0.5400453187329834,1,0,1,0,2,1,TA,7,Typ,3,Gd,Attchd,Fin,1,-1.1161713898912042,TA,TA,Y,1.4804246114361743,,,,-0.5342419549829733,,No,GdWo,No,,11,2009,COD,Normal,12.154784614286667,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0.24086376624289926,0.23615651685058975,1950,0.38128577437263356,0.37299824809428767,1950,0.03130301385589918,0.031158935518469655,1990
168,60,RL,0.7679986974074781,0.2524641856633316,Pave,No,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,0.3670206696629437,Gd,TA,PConc,Ex,TA,No,GLQ,0.8919026438856249,Unf,,-0.5583159557555385,0.9499294708171234,GasA,Ex,Y,SBrkr,0.8647042476308011,-0.8672419433994615,,0.8625981231614123,1,0,1,1,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,1.1657836027301451,TA,TA,Y,0.057896892870961704,0.6132906425682614,,,,,No,No,No,,11,2007,New,Partial,12.693501691489768,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,-1.30376155375224,-1.3534809385451985,2000,-1.2259850674167105,-1.2735506453649683,2000,-0.7416155106723266,-0.7757086024680245,2000
169,60,RL,-0.4223759820294513,-0.3235113085201759,Pave,No,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,,Gd,TA,PConc,Gd,TA,No,Unf,,Unf,,0.41810924575818903,-0.37248136496702566,GasA,Ex,Y,SBrkr,-0.5639335186726657,0.32765930033089835,,0.3591725403239632,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2,-0.22724805368161347,TA,TA,Y,-0.7726691208183151,-0.25715997516526434,,,,,No,No,No,,5,2007,WD,Normal,12.119975396053194,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,-1.0054481406492326,-1.0248149621527998,2000,-0.9155729277292476,-0.9331179272570078,2000,-0.4694999890505303,-0.4806997896732724,2000
170,20,RL,0.0,1.3131720104804814,Pave,No,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,Hip,WdShake,Plywood,Plywood,BrkFace,1.0991905765292977,Gd,TA,CBlock,Gd,TA,No,Unf,,Unf,,1.0669199213895841,1.0829681646202687,GasA,TA,Y,SBrkr,0.9932075927280509,,,0.34243990879285646,0,0,2,1,2,1,TA,6,Typ,1,TA,Attchd,RFn,2,0.1294512126322328,TA,TA,Y,1.751617380025976,0.014929284216175606,,,,,No,No,No,,1,2006,WD,Normal,12.337105293891872,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,-0.1457119285612611,-0.1439071693679711,1980,-0.020968309099945175,-0.020672296005597748,1980,0.3147341671544522,0.3099983074757575,1980
171,50,RM,0.0,0.6175244921990466,Pave,No,IR1,Lvl,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,No,,TA,TA,CBlock,TA,TA,No,Rec,-0.6088555077609498,Unf,,-0.3701337098764608,-0.6943678215216084,GasA,TA,Y,SBrkr,-0.5276475845015764,,0.32004173358128973,-0.12333789281449856,0,0,1,1,2,1,TA,7,Typ,0,No,Detchd,Unf,2,0.7397912873392244,TA,TA,Y,0.4713689198887778,,,,,,No,No,No,,5,2007,WD,Normal,11.763691965388299,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0.3802630303138612,0.3720856542486548,1940,-0.27818885817825245,-0.2761346045528574,1990,0.7160419334400853,0.6979011174078563,1950
172,20,RL,2.574799114907352,2.8125501538844935,Pave,No,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,BrkFace,Plywood,Stone,-0.5573684863740155,TA,TA,CBlock,TA,Gd,Gd,BLQ,0.06631515274186221,Unf,,-0.18145811247513918,0.15241841749663004,GasA,Fa,Y,SBrkr,0.9265814577969955,,,0.27554321356266825,1,0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,Fin,2,0.20750035164186137,TA,TA,P,0.29660633087494664,-0.015164400697175777,,,,,No,No,No,,5,2010,WD,Normal,12.278397958261774,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0.18259310265191164,0.1791899184424576,1960,0.32065182171814444,0.31399215884125486,1960,0.6142074422256759,0.6000085158296538,1960
173,160,RL,-1.6632714226331307,-1.3477819304795216,Pave,No,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,Gable,CompShg,HdBoard,HdBoard,No,,Gd,Gd,PConc,Gd,Gd,No,GLQ,-0.2342414462405095,Rec,-0.44226095054056597,-0.3857549360804632,0.12124070826832524,GasA,Gd,Y,SBrkr,-0.044938834010700174,-0.24557297139336706,,0.4186304257779422,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2,0.09655732084581746,Gd,TA,Y,1.3698209796707497,-0.5540293795573397,,,,,No,No,No,,6,2006,WD,Normal,12.384223015005313,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,-0.2822440867358888,-0.2796811315010542,1980,-0.16303781551030253,-0.16130717243730924,1980,0.19019226656277602,0.18812832927789613,1980
174,20,RL,0.5044610472104119,0.17071018150107528,Pave,No,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,WdShing,Wd Shng,BrkCmn,0.8306373503339107,TA,TA,CBlock,TA,TA,No,ALQ,-0.8711592746041408,Rec,0.04878748275214792,0.24839903404504818,0.6370730296445453,GasA,TA,Y,SBrkr,0.4972978766487503,,,-0.15548363386161793,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,Unf,2,0.09655732084581746,TA,TA,Y,,-1.073039643804098,,,,,No,No,No,,6,2008,COD,Normal,12.001511614739405,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0.17026835639994034,0.16712866506462207,1960,0.3078272195140913,0.3014990942524728,1960,0.6029650555011695,0.5891823996649438,1960
175,20,RL,-1.4252560742432625,0.6284092126472601,Pave,No,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,Plywood,Stone,-0.403610993143666,TA,TA,CBlock,Gd,Fa,No,ALQ,0.9884645126174574,LwQ,-0.471586149301319,,0.981390624413533,GasA,TA,Y,SBrkr,0.9199394432309216,,,0.2688742266163158,1,0,2,0,3,1,TA,7,Min2,1,TA,Attchd,Fin,2,0.5751931862889734,TA,TA,Y,0.16719106544650728,,,,,,No,No,No,,11,2008,WD,Normal,12.122696471358964,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,-0.25735052405454145,-0.254849187796031,1980,-0.13713464214647936,-0.13558620738885513,1980,0.21289967594004286,0.21041734839759607,1980
176,20,RL,0.6822283690374858,0.6653723657077324,Pave,No,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,WdShing,Wd Shng,No,,TA,TA,CBlock,TA,Gd,Av,ALQ,-0.27782901344082694,Unf,,0.28105986279538403,0.37599338234222107,GasA,TA,Y,SBrkr,1.5082102026020654,,,0.8595338790665977,1,0,2,0,4,1,Gd,7,Typ,1,Gd,Attchd,Unf,2,0.4150348576995464,TA,TA,Y,,-0.7295903697323769,-1.9226662519591786,,,,No,MnPrv,No,,6,2007,WD,Normal,12.400820837540556,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0.294231698145192,0.28825095690599856,1950,0.4368181547646786,0.42695774831709565,1950,-0.2851265124142036,-0.2884323586816461,2000
177,60,RL,1.2070846038365197,0.13209251677766123,Pave,No,IR1,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,0.26096990906141565,Gd,TA,PConc,Gd,TA,No,GLQ,0.37568238983008695,Unf,,-0.4795900872547267,0.28542156941104685,GasA,TA,Y,SBrkr,0.15230923229888182,0.3736607421485168,,0.757021098452781,0,1,2,1,4,1,TA,8,Typ,1,TA,Attchd,Unf,2,0.17567061394626166,TA,TA,Y,,1.227567310627829,,,0.14553078130003835,,No,No,No,,9,2007,WD,Normal,12.259618151783465,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,-0.30815398988823767,-0.3055663187817371,1980,-0.18999854916607814,-0.18811908878296565,1980,0.1419172563324793,0.14063053763572922,1980
178,50,RL,0.0,0.8486774343717348,Pave,No,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,No,,Gd,Gd,CBlock,TA,TA,No,ALQ,-2.7648574661082113,BLQ,0.1951135654258397,0.03072953099938492,0.09754848441681818,GasA,Ex,Y,SBrkr,0.312355106533257,-0.37590858460927473,,0.6017852143778898,1,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,Unf,2,-0.16837798977677723,TA,TA,Y,,,,,,,No,No,No,,7,2006,WD,Normal,12.058158312538197,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0.20654705822084554,0.20261922491794387,1950,0.34557728023101286,0.33826027011454185,1950,0.6360577608108983,0.6210385353157154,1950
179,20,RL,-0.36429670465726666,1.4160171784387137,Pave,No,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,1.2271619324976004,Ex,TA,PConc,Ex,TA,No,GLQ,1.3524972740769359,Unf,,-0.503112968035968,1.654185738433753,GasA,Ex,Y,SBrkr,1.5842468762183999,,,0.9358793279882983,1,0,2,0,1,1,Ex,9,Typ,1,Gd,Attchd,Fin,3,2.098055513129081,TA,TA,Y,,-0.04622901540607764,,,,,No,No,No,,7,2009,New,Partial,13.126032637428713,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,-1.4453917673556853,-1.5151400879589645,2000,-1.5633579407599496,-1.6597292378064281,2000,-1.0373655270965312,-1.1103594219194448,2000
180,30,RM,-0.541352683461139,-0.24696248150903927,Pave,No,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,No,,Gd,TA,CBlock,TA,TA,No,Unf,,Unf,,0.5501547667620736,-0.07626923614811215,GasA,TA,Y,SBrkr,-0.25255890383720697,,,-0.908385487801783,0,0,1,0,2,1,TA,5,Typ,0,No,Detchd,Unf,2,-0.019788672493258275,Fa,TA,N,,,0.3576242127602254,,,,No,No,No,,7,2007,WD,Normal,11.51293546492023,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.5236786304349876,0.5114987999160545,1920,0.5799177309360184,0.5656867384843666,1930,-0.636057760810898,-0.6595210198793273,2000
181,160,FV,0.0,-3.483257453970064,Pave,No,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.7610098767314952,Gd,TA,PConc,Gd,TA,No,GLQ,-0.38357242338785025,Unf,,-0.4795900872547267,-0.59249464124988,GasA,Ex,Y,SBrkr,-0.7577856070186658,-0.060054240208330924,,0.09379659328182159,0,0,2,1,3,1,Gd,5,Typ,1,TA,Detchd,Unf,2,-0.22724805368161347,TA,TA,Y,,,,,,,No,No,No,,6,2007,WD,Normal,12.083910661257521,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,-0.7480976165946908,-0.7530622915700261,2000,-0.6477850130307019,-0.6516360978475111,2000,-0.23474999452526502,-0.23677605408491934,2000
182,70,RL,-0.9232063475402327,-0.5162556103250463,Pave,No,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Stucco,Stucco,No,,TA,TA,BrkTil,Fa,TA,No,LwQ,-0.6352801784129541,Unf,,-0.18145811247513918,-0.49272044898777373,GasA,Gd,Y,SBrkr,-0.4100344095276278,0.38786803896388755,,0.4618896175339476,0,0,1,1,4,1,TA,9,Typ,1,Gd,Detchd,Unf,1,-1.9217337522610873,Fa,TA,Y,,,-1.8859002070456825,,,,No,No,No,,7,2006,WD,Normal,12.206577518060588,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0.5447204852233737,0.5319220363286613,1920,0.6974660403420093,0.6793526229028313,1920,0.7160419334400853,0.6979011174078563,1950
183,20,RL,-0.541352683461139,-0.10411197586621325,Pave,No,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,-0.6821661536510505,TA,TA,PConc,nan,nan,nan,nan,,nan,,,,GasA,Ex,Y,SBrkr,0.4615334034273133,,,-0.19139334208104977,0,0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,RFn,1,-1.55496912306277,TA,TA,Y,-0.5592408848247491,,,0.0,,,No,MnPrv,No,,6,2007,WD,Normal,11.695255355062795,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.21819333889402778,0.21400459237883063,1950,0.3576959002607295,0.35005325104281426,1950,-0.636057760810898,-0.6595210198793273,2000
184,50,RM,-0.36429670465726666,0.43524551371354137,Pave,No,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,Gable,CompShg,VinylSd,VinylSd,No,,TA,TA,PConc,Gd,TA,No,Unf,,Unf,,0.8681486703752084,0.6370730296445453,GasA,Ex,Y,SBrkr,0.4972978766487503,-0.18458753219507276,,0.7804522327840029,0,0,2,1,3,1,Gd,6,Mod,0,No,Detchd,Unf,2,0.0,TA,TA,N,0.7124174770290672,1.2687239828649366,,,,,No,No,No,,6,2008,WD,Normal,12.206077645517674,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,-0.9306907192466021,-0.9448840807014584,2000,-0.8377835621967801,-0.8503253987089429,2000,-0.40130776628563275,-0.4089542603628536,2000
185,50,RL,1.0139536783414915,-0.5626669581495687,Pave,No,IR1,Lvl,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,Gable,CompShg,AsbShng,Plywood,No,,TA,TA,PConc,Fa,TA,No,Unf,,Unf,,-0.057264513065052085,-1.4388671993001605,GasA,Gd,Y,SBrkr,-0.3263653252084992,-2.2848546502967877,,-0.3411774331529244,0,0,1,0,3,1,TA,5,Typ,0,No,Attchd,Unf,2,0.4150348576995464,TA,TA,Y,-0.7162983323921218,,,,,,No,MnPrv,No,,6,2006,WD,Normal,11.751950239425476,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.6225367293583645,0.6073891580197568,1900,-0.13713464214647936,-0.13558620738885513,1980,0.08924780584538337,0.08862231054694936,1990
186,75,RM,0.9337775230461841,2.0565357024372464,Pave,No,IR2,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,Gable,WdShngl,Wd Sdng,Wd Sdng,No,,Gd,Gd,BrkTil,TA,TA,Mn,Unf,,Unf,,0.6750927979176276,0.20399896149822522,GasA,Ex,Y,SBrkr,0.7354648688762169,1.7199779467577172,0.3963897508824473,1.9933384672555494,0,0,2,1,4,1,Ex,12,Typ,2,TA,Detchd,Unf,3,1.3152656833794967,Ex,TA,Y,,1.3535156498297325,,,1.8592205567728675,,No,GdPrv,No,,6,2006,WD,Normal,13.07107218827772,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0.7133634771281135,0.6953632976837901,1890,-0.3442886041905359,-0.3424458878236142,1990,0.03130301385589918,0.031158935518469655,1990
187,80,RL,0.0,0.11300787698190064,Pave,No,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,HdBoard,HdBoard,No,,TA,TA,PConc,Gd,TA,Av,GLQ,0.01356475281802576,Unf,,0.06857590881794359,0.35151866361352585,GasA,Ex,Y,SBrkr,0.25008915901526074,,,-0.4036962348009658,1,0,2,0,3,1,Gd,6,Typ,0,No,Attchd,Unf,2,0.06320427717871907,TA,TA,Y,-0.02553787918304247,-0.7960249540254283,,,,,No,GdPrv,No,,6,2009,WD,Normal,12.06105265381003,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,-0.36338050141587064,-0.3608818562494872,1990,-0.2474648877810549,-0.2454150066033915,1990,0.08924780584538337,0.08862231054694936,1990
188,50,RL,-0.541352683461139,0.21876731177977382,Pave,No,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,HdBoard,HdBoard,No,,TA,TA,CBlock,Fa,TA,No,Unf,,Unf,,0.19363763699408756,-0.8760290247885554,GasA,Ex,Y,SBrkr,-0.649193797504202,-0.2419450273974787,-0.9167184341621375,0.27554321356266825,0,0,2,1,3,1,TA,8,Min2,0,No,Detchd,Unf,1,-2.3551841167011274,Fa,Fa,N,,,,-0.5408109966892333,,,No,MnPrv,No,,8,2009,WD,Normal,11.813037464800539,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0.5717332635246682,0.5581300239371135,1910,0.7255743785631692,0.7064988963188328,1910,0.19019226656277602,0.18812832927789613,1980
189,90,RL,-0.3071179175574951,-0.697775548942696,Pave,No,Reg,Bnk,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,Gable,CompShg,Plywood,Plywood,Stone,0.2852084905956286,TA,TA,CBlock,Gd,TA,Av,GLQ,0.6909220161968119,Unf,,,0.1639912314475623,GasA,TA,Y,SBrkr,0.2626842705457414,,,-0.39104997611709214,2,0,0,2,2,2,TA,6,Typ,2,TA,Detchd,Unf,2,0.20750035164186137,TA,TA,Y,-0.510450900595806,,,,,,No,No,No,,6,2009,WD,Alloca,11.940399914116648,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,-0.10602997736132916,-0.1046240055181514,1970,0.02032302691749044,0.020017264842976272,1970,0.3509312483966945,0.3452586640765908,1970
190,120,RL,-1.9177142275492847,-1.5219238674159197,Pave,No,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,No,,Gd,TA,PConc,Ex,TA,Av,GLQ,0.7614500907860977,Unf,,-0.18356919985349476,0.9644079549923553,GasA,Ex,Y,SBrkr,0.8413883995749001,,,0.19000419711651462,1,0,1,1,0,1,Ex,5,Typ,1,Gd,Attchd,Fin,2,0.8180249241455487,TA,TA,Y,,0.6132906425682614,,,0.4933234280867759,,No,No,No,,8,2008,WD,Normal,12.563750586299374,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,-0.8033241281223237,-0.810611995344192,2000,-0.7052513516456788,-0.7112461685253362,2000,-0.3403077443866934,-0.3454212913212063,2000
191,70,RL,0.018501499801521343,0.2542242477569345,Pave,No,Reg,Bnk,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,8,Hip,CompShg,BrkFace,BrkFace,No,,Gd,TA,CBlock,Gd,Gd,No,Rec,-0.8349984708131544,Unf,,0.034082213316208254,-0.3404092163662763,GasA,TA,Y,SBrkr,0.7798672062629272,1.0723532044717181,,1.3757485242884546,0,0,2,1,3,1,Gd,10,Maj1,2,TA,Detchd,Unf,2,-0.22724805368161347,TA,TA,Y,,0.15272388319950783,,,,,No,No,No,,12,2007,WD,Normal,12.660331092405906,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.4560129530735718,0.4457702056318753,1930,0.6051607880417842,0.5901164256669252,1930,0.0,0.0,1990
